ITL2908-2,Haustausch mit fatalen Folgen
D2012-036,Lust auf Ferien
D2009-226,Traumhafte Ferien
ITL2906-3,Endlich Ruhe!
ITL2859-2,Der Wind der Freiheit
ITL2804-3,Dussel am Strand
ITL2851-02,Ein guter Grund...
ITL2954-1,Agent DoppelDuck (28): Der olympische Code
ITL2847-2,Das Geheimnis der Geisterkralle
D2009-211,Abflug ins Abenteuer
ITL2910-1,Geheimnisse der Tiefsee
ITL2860-1,Eine kriminelle Note
ITL2724-3,Reinste Notwehr!
ITL2804-4,Ferienfrieden
ITL2890-2,Das feinste Näschen der Welt
ITL2832-4,Trotzdem erwischt...
ITL2890-5,Die Hatz nach dem Honig
ITL2774-4,Feinschmecker auf Reisen
ITL2858-1,Agent DoppelDuck (32): Wie im Film
D2009-122,Im Sand verborgen...
ITL2780-01,Anders als gedacht!
ITL2912-1,Zu Unrecht verdächtigt
I/D2011-002,Einsatz bei Nacht
ITL2932-1,Ist das Leben nicht schön?
ITL2873-5,Gesetzeslücken
ITL2840-2,Folgenschwerer Kleidertausch
ITL2768-5,Ein kulinarisches Abenteuer
ITL2907-2,Der Helm der Götter
D2010-032,Einsatz in Brutopia
ITL2824-02,Sorglose Helfer
ITL2945-1P,Graf Phantula
ITL2904-1,Maskierte Kontrahenten
ITL2883-3,Der perfekte Butler
ITL2827-1,Die Geister von Gold City
ITL2657-3,Süßes oder Saures?
ITL2927-1,Das Orakel der Mayas
D2009-138,Ein virtueller Gegenspieler
ITL2939-2,Der Tartan aus dem Nebelwald
ITL2924-4,Mission Nummer 13
ITL2924-1,Agent DoppelDuck (33): STRENG GEHEIM
ITL2855-4,Ein Licht in der Dunkelheit
I/D2011-004,Donald muckt auf!
ITL2943-4,Superinspektor Issel
ITL2902-2,Das Geheimnis des ersten Phantomias
ITL2805-3,Ferien in Klondike
D2010-046,Springlebendige Geschäfte
ITL2938-2,Minniborg und die artigen Wikinger
I/D2011-011,"Arm, aber fröhlich..."
ITL2836-4,Fantasievoller Ausverkauf
ITL2875-2,Die Reise des Wassers
ITL2950-4,Ente in Rente?
ITL2881-2,Ein kolossaler Betrug
ITL2889-4,Gute Taten verjähren nie
ITL2876-4,Auf den Hund gekommen
I/D2011-014,Geheimnisvolles Schwarzwasser
ITL2882-3,Ein Augenblick voller Magie
ITL2933-2,Gans im Glück
ITL2930-2,Das Bildnis des Dagobert Duck
ITL2953-1,"Danke, sagt der Clown"
ITL2922-2,Alles für den Hund
ITL2928-2,Folge den Platanen
ITL2929-4,Unter falschem Verdacht
D2011-094,Donald Duck und der Puck
D2009-238,Ein absoluter Kassenknüller
ITL2784-1,Wer Ohren hat zu hören...
I/D2011-006,Agent Doppelduck (34): EINSATZ IN EUROPA
ITL2781-3,Schlimmer als Knast!
ITL2649-3,Die Nervensäge vom Geisterwald
ITL2935-2,Der Weise weiß alles
D2011-035,"Technik, die begeistert..."
ITL2763-01,Genie bei der Arbeit
ITL2940-1P,Die Zukunft hat begonnen
ITL2932-5,Onkel Dagoberts Geist
ITL2741-2P,Das Große Buch der Antworten
ITL2662-5,Mit ganz viel Glück
ITL2843-5,Ein Freund in Not!
D2009-172,Abflug ins Ungewisse
ITL2894-2,Die alte Lemington
I/D2011-003,Wahnsinn mit Methode
ITL2776-5,Das verschmähte Glück
ITL2936-5,Der Schatz von Käpt’n Rebus
ITL2962-2P,Agent DoppelDuck (38-39): POLEPOSITION
ITL2850-4,Giga-Gähn räumt ab!
ITL2723-3,Nacht der tollen Träume
D2009-152,Die Säulen von Stykolos
ITL2952-1,Ufos in Flunker City
I/D2012-002,Superheld auf Sendung
ITL2754-2,Ein rasantes Rennen
ITL2656-2,Übertriebener Ordnungsfimmel
ITL2921-2,Kampf der Trödel-Könige
ITL2796-4,Neugier tut selten gut
ITL2849-02,Bauen von A bis Z...
ITL2783-3,Waage des Glücks
ITL2838-4,Ein skrupelloser Serienschlemmer
D2010-108,Freche Feen
ITL2742-01,Reine Kopfsache...
ITL2879-1,Verbannt auf eine Insel
ITL2764-4,Parkplatzprobleme
ITL2924-5,König Krösus auf der Spur
ITL2965-6,Nicht von dieser Welt
ITL2801-2,Der Stein von Stonehenge
I/D2011-010,Zwischenfall auf dem Mond
ITL2944-2,Besuch in der Neuzeit
ITL2718-6,Ohne Preis geht nichts
D2010-054,Die Goldene Ananas
ITL2961-1,Professor Weinsteins Erfindung
I/D2012-001,Wahlkampf mit allen Mitteln
ITL2776-2,Königin der Jaguare
ITL2901-02,Rabenhilfe
ITL2954-4,Erfolgreiche Selbstfindung
ITL2745-4,Das unbestechliche Auge
ITL2802-4,Eine aufregende Weltreise
ITL2661-6,Verdeckte Ermittlungen
ITL2721-6,Operation Goldbiene
D2012-176,Urlaub ganz umsonst...
D2011-128,Die Bienen von Bleggg
D2013-025,Das Versprechen...
ITL2868-2,Insel der Ungeheuer
ITL2958-02,Voll verrechnet
ITL2836-3,„Urlaub“ wider Willen
ITL2642-5,Endlich Ruhe!
ITL2949-4P,Im Nebel der Zeit
ITL2647-5,Verhandlungen der entspannten Art
ITL2863-4,Ein rabenschwarzer Tag
ITL2786-01,Kunststück
ITL2224-6,Ein alter Freund
ITL2734-3,Gefahren lauern überall
ITL2780-5,Stein um Stein
D2012-056,Tapfere Taten unter Tage
ITL2865-5,Die Puppen mit den falschen Augen
ITL2985-01,Umwerfend gut
ITL2904-5,Plauderei mit Bäumen
ITL2981-01,Gackern verboten!
ITL2968-3,Beinhart erzählt
ITL2945-4,Süße Beute
ITL2760-2,Auf Eis gelegt
ITL2985-02,Handfeste Hilfe
ITL2864-4,Unerwartete Komplikationen
ITL2940-2,Von Viren geplagt
ITL2972-02,In der Not...
ITL2970-3,Rätselhafte Einbrüche
D2009-115,Donaldo der Befreier
ITL2820-2,Sein Ein und Alles
ITL2801-01,Das alte Schlachtross
ITL2555-1,Tanz der Taler
ITL2636-3,"Ehre, wem Ehre gebührt"
ITL2943-1,Zum Wohl der Bäume...
ITL2971-2,Einsatz in Mexiko
ITL2854-02,Eine Frage des Geschmacks
ITL2752-4,Perfekte Überwachung
ITL2842-5,Verflixte Dreizehn!
ITL2919-01,Nächtlicher Zauber
ITL2690-6,Sabotage am Set
ITL2959-1,Rübchen vom Mars
D2012-132,Auf zu den Sternen
ITL2710-6,Gespenstisches Halloween
ITL2851-5,Raubzug unter Tage
ITL2642-3,Eine Münze auf Irrwegen
ITL2914-2,Monster im Haus
ITL2906-02,Endlich!
ITL2902-5,Der würdige Erbe
ITL2844-4,Kater Karlos Supercoup
ITL2933-1,Vergangenheit ohne Zukunft
ITL2946-4,Besser als Fernsehen?
ITL2680-2,Her mit der Hexenküche
ITL2564-03,Zauberhafte Nachtruhe
ITL2974-1,Im Tal der heulenden Geister
D2013-036,Die große Reise
ITL2337-1,Der sagenhafte Saloon-Express
ITL2933-02,An alles gedacht?
D2012-162,Aus Entenhausen verbannt
ITL2928-4,Diamantene Verlockung
ITL2939-4,Autoveredler Donald Duck
ITL2648-2,Windhosenfänger in Williwilly
ITL2831-01,"Franz Gans, der kann‘s..."
ITL2798-4,Wasser marsch!
ITL2602-6,Goofys Spezialwurf
ITL2726-6,Libellen aus Saldostan
D2011-125,Das vergessene Weihnachtsfest
ITL2923-02,Nützliches in Eis und Schnee
ITL2981-4,Freigiebigkeit aus der Dose
ITL2828-3,Falsches Glück
ITL3001-3,Verdächtig sicher
ITL2678-3,Doppeltes Spiel mit Kater Karlo
ITL2845-5,Ein genialer Überredungskünstler
ITL2725-4,Geheimnisse der Zeit
ITL2983-2,Donald auf Karrierekurs
I/D2011-012,Im falschen Film...
D2009-202,Im Tal der Trolle
ITL2736-1,Die drei von der Polizei
ITL2815-4,Nicht ohne Gamaschen!
ITL2748-4,Haustausch ins Glück
ITL2968-5,Konkurrenz aus der Antike
I/D2012-003,Nordpol in Entenhausen
ITL2769-5,Die Glocke der McPennypinchers
ITL2901-4,Gamma unter Hypnose
ITL2947-5,Trotzdem der Dumme...
ITL2663-01,Allzu wörtlich genommen
ITL2835-5,Auf der dunklen Seite des Mondes
ITL2796-1,Eiszeit in Entenhausen - Teil 1
ITL2899-2,Goofy und der Glücksstrahl
ITL3005-2,Ein ganz fieser Trick
ITL2255-3,"Die Liebe kommt, die Liebe geht..."
ITL2310-3,Vereiste Lebensgeister
ITL2373-5,Panzerknacker auf Abwegen
ITL2150-1,Weibliche Konkurrenz
D2010-088,Glühende Grüße aus dem All
ITL2985-1P,Alle gegen einen
ITL2622-1,Rätsel um den Finsteren Sänger
D2012-052,Die Nymphen der Nacht
ITL2918-01,"Schlaf gut, Dussel!"
ITL2618-7,Ein fast perfektes Alibi
ITL2984-2,Ohne Glück und fern der Heimat
D2011-011,Ein strahlender Held
ITL2846-02,Nahrung für den Geist
ITL3002-5,Kristall des Glücks
ITL2867-6,Unschuldig hinter Gittern
ITL2972-2,Die Legende des ersten Phantomias - Teil 1: Der Rosarote Puma
ITL2692-1,Bürger und Meister Habakuk
ITL2644-7,Genau neunzig Schritte
ITL3008-3,Umzugsunternehmen PK
ITL2761-5,Nervige Nachbarschaft
ITL2955-5,Mission in Masselbachhausen
D2014-042,Entscheidung in Tundriana
ITL2880-1,Das mysteriöse Metall
ITL2620-03,Ein Auto verwandelt sich
ITL2973-2,Die Legende des ersten Phantomias - Teil 2: Phantomias hinter Gittern
ITL2942-5,Enthenhausener Speicherlauf
ITL2857-2,Eine eigenwillige Theorie
ITL3009-5,Die Rückkehr der Musik
IT2844-1,Zu allem entschlossen!
ITL2693-01,Magisches Happy End
ITL2989-2,Galaktische Feinschmecker
ITL3012-1,Agent Doppelduck (40): Wem die Stunde schlägt
D2013-140,"Alles Gute, Donald!"
ITL2427-1,"Karten, Chaos und Kimchi"
ITL2878-1,Superpokalspiel in aller Stille
IPM214-2,Überraschung zum Jahrestag
ITL2724-4,Es war einmal in Venedig...
ITL2974-2,Die Legende des ersten Phantomias - Teil 3: Phantomias an Bord
I/D2011-013,Gnadenlos gejagt
ITL2773-2,Etwas Leckeres fürs Leben
D2013-134,Talentsuche im Regenwald
D2008-113,Residenz am Krötenweiher
ITL2883-02,Durchaus bekannt...
ITL2716-4,Der talentierte Tanzschüler
Originaltitel:DonaldDuckHotelRoyal,Ein Fall für Detektiv Duck: Diebe im Hotel Royal (Teil 1)
ITL2975-5,Onkel Dagobert auf Abwegen
ITL2644-6,Grüne Magie
ITL2975-1,Die Legende des ersten Phantomias Teil 4: BRUTFAGOR
ITL2905-3,Das Geheimnis der Schachfiguren
ITL2754-4,Rangelei im Regenwald
ITL2700-01,Könner am Werk
ITL2752-1,Ein Traum wird wahr!
D2011-054,Tanz mit dem Adler
ITL2900-2,Rebellion der Textkästchen
ITL2753-5,Ein guter Lehrmeister
ITL2818-4,"Happi, der Gummiwal"
ITL2616-6,Leben im Luxus?
ITL2994-2,Die Legende des ersten Phantomias Teil 5: Ruhe bitte!
ITL2824-4,Habakuks kolossaler Kürbis
ITL2616-7,Pyramidenrallye
ITL3010-5,Hauskauf mit Herz
D2014-023,Gustav im Pech?
ITL2953-2,Geheimnis gelüftet...
D2014-024,Endlich allein
D2010-048,Kampf um den Kodderkohl
ITL2928-5,Missbrauchte Überzeugungskraft
ITL2805-5,Teure Schatzsuche
ITL3011-2,Ein Dussel kommt selten allein
D2014-025,Große Erwartungen...
ITL2548-6,Strandbad im Garten
ITL2986-1,Die Romantische Rächerin
ITL2894-5,Kater Karlos neues Leben
ITL2780-4,Franz als Kunst
D2012-153,Das Leuchten im Moor
D2013-110,Der Fluch der Farben
ITL2714-1,Eine missbrauchte Attraktion
ITL2807-2,Suche nach dem wahren Gesicht
ITL3035-5,Im Namen des Mondes
ITL3033-1,Destruktors Rache
ITL2960-3,Das falsche Hotel...
ITL2704-02,Vollkommen ungefährlich?
ITL2729-4,Fit für den Butler-Lauf
ITL2376-6,Doppeltes Spiel und späte Rache
D2009-185,Durchgeknallte Dauerschenker
D2013-133,Gold in Gefahr!
ITL2761-2,Ein spendabler Schurke
ITL2817-4,Experten unter sich...
ITL2705-2,Glückstage für Donald
ITL3043-4,Münstermännchen auf Abwegen
ITL2981-5,Geheimnis des guten Geschmacks
ITL2691-1,Alles eine Frage des Stils
D2013-078,Monster in Shooty Town
ITL2695-01,Streng nach Rezept
ITL2995-3,Eine Serie setzt sich durch
D2014-019,Marsch durch Mittelwelt
ITL2671-3,Wie ein Ei dem anderen...
ITL3002-4,Extralanger Fieselschweif
ITL2876-5,Das Geheimnis der Seminolux
ITL3025-5,Onkel Dagoberts Steuerparadies
ITL2921-01,Glück kennt keine Pause
ITL3002-2,Habakuk und die Stadtfräcke
ITL3026-3,Der wendige Panzerknacker
ITL2729-3,Klub der Neandertaler
ITL2814-5,Top oder Flop
D2013-004,Entfesselte Zauberkräfte
D2013-077,Luftkampf über Porto Gordo
ITL2963-2,Ein antikes Geheimnis
ITL2718-4,Eine längst fällige Lektion
ITL2854-4,Geburtstagsessen im Gong Pong
ITL3028-4,Helden mit leichtem Handicap
ITL3029-2P,Agent DoppelDuck (41-43): Weihnachten in Gefahr!
ITL3022-3,"Altes Heim, Glück allein"
ITL3018-2,Die wunderbare Macht des Wassers
ITL2924-02,Rasanter Aufstieg
D2014-105,Eiskalt erwischt!
ITL3005-1,Die Legende von Ranger Lone Micky
ITL2762-5,In der Haut des anderen
ITL2997-1,Unter falschem Verdacht
ITL2818-5,Eine springlebendige Insel
ITL2928-01,"Lauf, Neffe, lauf"
ITL3021-1,Vulkan unter Entenhausen
ITL3027-02,Heiß und kalt
ITL2745-5,Onkel Dagobert für einen Tag
ITL2852-4,Superhelden mit Stil
ITL3030-5,Die Nacht der lebenden Münzen
D2012-114,Die Jagd nach dem Falken
ITL2996-5,Ein ganz normaler Held
ITL2909-2,Rummel auf der Rennbahn
ITL3027-4,Glücksrabe Nimmermehr
ITL2623-5,Im Land der Goldmelonen
ITL2912-02,Pizza mit allem...
ITL3047-3,Drei gegen Destruktor
ITL3029-4,Zauberhafte Nachbarschaft
ITL3042-5,Sauberer Strom für Entenhausen
ITL3051-1,Der Stein des Alchemisten
D2012-175,Im Bann der Hexe
ITL2913-2,Ein Dorf im Dunkeln
ITL2704-01,Seltenes Vergnügen
ITL2980-2,Enten aus Stahl
ITL2999-2,Eine elementare Frage
ITL2814-01,Immer eins nach dem anderen
ITL3049-3,Gesucht: Phantomias!
ITL2651-4,Opa lässt sich hängen
ITL2918-1,Zu schwer für Gamma?
ITL2921-3,Gestrandet auf der Katzeninsel
ITL3008-5,Der Dudelsack der McDucks
D2013-146,Phantomime kehrt zurück
IPKC51-1,Superheld im Kleinformat
ITL2754-01,Zur Stunde der Hexe
ITL2765-1,Coup der Schuldlosen
ITL2786-4,Lästiges Glück
ITL2897-01,Vorbildliche Einbrecher
ITL2816-4,Allzu ansprechende Werbung
ITL2758-2,Auch Notlügen haben kurze Beine
ITL2640-02,Zu viel verlangt
ITL2258-5,Mensch gegen Maschine
ITL2719-4,Jagd nach dem Sammelbild
ITL2868-3,Und der Gewinner ist...
ITL3018-1,Eine harte Lektion
D2014-032,Besuch aus Komari
ITL2863-3,Die Prinzessin vom unsichtbaren See
ITL2602-01,Falsches Stichwort
ITL3003-1P,Moby Duck
ITL2768-1,Ein Glückspilz setzt sich durch
ITL2602-02,Siegreich geschlagen
ITL2795-2,Reise zum Mittelpunkt der Erde
ITL3056-2,Harte Heldenschule
ITL2913-01,Eine fragwürdige Erfindung
ITL2860-5,Der Kaiser von Talerhausen
D2008-032,Traumberuf Bodyguard
ITL2907-1,Das große Meer aus Sand
ITL3040-3,Der Grillmeister
ITL2923-3,Streng nach Lehrbuch
ITL3011-01,Dumm gelaufen
ITL3034-2,Sound und Sabotage
ITL2751-4,Es geht um die Wurst!
ITL2684-3,Theorie und Praxis
ITL2745-2,Ein Planet ohne Schlaf
ITL2372-6,Chaotische Spurensuche
ITL2858-2,Fiese Geschäfte mit den Fans
D2009-125,Eingefroren in der Zeit
ITL3015-1,Ein geheimnisvoller Stern
ITL2857-4,Auf der Spur der Kleinen Pharaonen
ITL3013-4,Ein Traumsommer am Meer
D/D2006-017,Verbrannte Diamanten
ITL2803-02,Immer in Bewegung
ITL2754-5,Schurkenmode für jedermann
ITL2079-4,Eine kleine Lektion für Donald
ITL2542-2,Ein Sommer ohne Ende
ITL3064-01,Wohnwagen nach Wunsch
ITL2702-3,In allerletzter Minute
ITL2175-4,Haustausch mit Hindernissen
ITL2799-6,Das letzte Lachen der Stummen Hügel
D2015-020,Wunschurlaub
D2013-105,Mentoren mit miesen Manieren
ITL3030-4,Auf der entlegensten Insel der Welt
ITL2885-3,Voll in die Falle getappt
ITL3024-5,Die Geschichte vom großen Kometen
ITL2971-5,Daisy auf Schloss Mufferton
ITL2757-3,Ein unerschwingliches Ersatzteil
ITL2903-1,Käpten Gucks Mammutbaum
D2014-197,Supergoofs Fanklub
ITL3069-4,Invasion der Superhelden
D2015-021,Ruf der Arbeit
ITL3009-4,Der missbrauchte Multiplikator
D2010-124,Ich werd zum Hirsch!
ITL2980-1,Abenteuer im Diabolo Canyon
ITL2674-5,Vier Handbreit Glück
ITL2828-01,Shoppingmarathon
ITL3045-3,Zum Fressen gern
ITL3036-2,"Die Legende des ersten Phantomias, Teil 6: Der Fluch des Pharaos"
ITL3071-4,Lohn und Hohn
ITL2921-02,Das Buch der Träume
ITL3053-2,Das Geheimnis des Jikji
ITL2370-5,"Trennen, Schreddern, Radeln"
ITL2750-2,Das falsche Mufflon
D2014-120,Gnadenlose Gegner
ITL3017-2,Der M-Faktor
ITL2825-2,Die Bäume aus dem All
ITL2663-5,Gefahr ist unser Geschäft!
ITL2849-4,Liebeslied oder Liebesleid?
ITL3037-1,"Die Legende des ersten Phantomias, Teil 7: Das achte Weltwunder"
ITL2862-5,Die wundersame Allgegenwärtigkeitslampe
ITL2675-2,Unterkunft / Ruhestand mit sieben Buchstaben
ITL3056-1,Die Magie des Theaters
D2015-094,Biss zum Morgen
D2013-071,Der Wahn im Wasser
ITL2519-1,Der verschollene Erfinder
ITL2976-1,Die Magie der chinesischen Ringe
ITL2850-5,Freunde für eine Nacht
ITL2922-01,Gutenachtgeschichten
ITL2929-5,Kampf der Kulturen
ITL2606-4,Verbrechen satt
ITL3038-2,Ein Fest im Finsteren
ITL2769-1,Die drei vom Kino
ITL2971-01,Bürden eines Butlers - Schäfchen zählen
ITL2737-6,Ertappt! Jedes System hat eine Schwachstelle
ITL2742-02,313 - Das Platzwunder
D2014-021,O.M.A.: Unbewusste Untermieter
ITL2656-1,Die Spurensucher
ITL3006-4,Die Supertaler
ITL3048-1,Schicksalswege eines Helden
ITL2988-02,Die unfassbaren Panzerknacker - Die Tücken der Technik
ITL2987-2,Die Kreativitätskrise
ITL2868-5,Das Erbe des Architekten
ITL2853-5,Die wahre Weisheit des Steins der Weisen
ITL2589-02,Die Hürden der Halunken - Zu viel der Liebe
D2014-080,Odyssee im All
ITL2586-1,Der mysteriöse Scheibenwischerzirkel
ITL3045-03,Zu weit!
D2015-007,Mit Charme & Schnauze
ITL2670-5,Vom Schurken zum Schlingel
ITL3078-2,Von Außerirdischen entführt
ITL2706-01,Gammas galaktische Gaumenfreuden
ITL2907-5,Der Lügen Lohn
ITL3101-2,Verdrehte Welt
ITL2349-2,Im Bann des Mondes
ITL2981-2,Die Reise des Helden
ITL3084-1,Agent DoppelDuck (44): Der letzte Tag (1)
D2015-136,Der unverfrorene Schneemann (Teil 1)
ITL2978-5,Besuch aus dem All
ITL3028-01,Winter mit Witz: Wie Hund und Katze
ITL3039-2,"Die Legende des ersten Phantomias, Teil 8: Kühler Coup am Finsterfirst"
IPM319-1,Das Stadtteilturnier
ITL3029-03,Winter mit Witz: Nasenarbeit
ITL2693-3,Gauner in jeder Größe
ITL2629-4,Gelernt ist gelernt
IPM135-3,Die Minimaxi-Beeren
ITL2966-4,Diamantenfeuer
D2014-102,Das Wikingerschiff aus dem Eis
ITL2955-2,Der Club der Gespenster
ITL2670-3,Zwei Chaoten im Schnee
IM61-5,Das Amulett des Bösen
ITL2747-3,Goldene Ernte
ITL2464-3,Irren ist genial
IPKC36-1,Identitätskrise
ITL2732-3,Vorsagen gilt!
ITL2999-4,Der Gelegenheitsgehilfe
ITL2993-1,Profil muss man haben
ITL3025-1,Weltweit im Einsatz: Flammen auf Feuerland (Agent DoppelDuck 46)
ITL2937-01,Sportskanonen – Auf dem Rücken der Pferde
ITL2653-4,Kampf an der Kinokasse
ITL2989-1,Glück im Spiel
ITL3089-4,Die richtige Richtung
ITL2723-5,Der wahre Gründer Entenhausens
IPM338-1,Die Formel der Fortunologie
ITL2760-4,Kassieren oder blamieren
ITL3099-3,Spielverderber
ITL2705-5,Appetit auf Arbeit
ITL3080-3,"Lauf, Donald, lauf!"
D2014-119,Alte Feinde
ITL2492-2,Das Führerschein-Foto-Fiasko
ITL2917-4,Die Thronräuber
D2014-173,O.M.A.: Schlafende Monster weckt man nicht
ITL2502-3,Zu viel Beifall
ITL2826-02,König des Chaos - Unberechenbar
IPKA33-1,Der letzte Streich
ITL2552-3,"Torten, Taler, Traditionen"
ITL3080-4,Einkaufen mal anders
ITL2784-3,Der Schlaf des Gerechten
ITL3105-6,Unter Beobachtung
ITL2858-3,Glück auf dem Grün
ITL3034-5,Die Hexe und der Schnüffler
ITL2772-4,Liebesleid lohnt
D2015-234,Der Burgermeister von Entenhausen
ITL2968-1P,Die Stadt unter der Stadt (Teil 1 & 2)
D2014-122,Für eine Dose Bohnen
IPKA5-1,Dramator - Der Dichter der Dimensionen
ITL2812-4,Rück den Riegel raus!
ITL3022-4,Landluft auf Rezept
ITL2812-5,Im Bann des Rings
ITL3095-3,Eine superheldenhafte Spielunterbrechung
ITL3095-5,Nicht ohne mein Telefon
ITL2852-3,Darf ich bitten?
ITL3057-6,Tierischer Tausch
D2015-190,Elf Enten müsst ihr sein!
ITL3066-6,Einmal Hollyholz und zurück
ITL2779-6,Der legendäre Garten der 1.000 Kostbarkeiten
IPK102-1,Zum Helden gemacht
ITL2985-5,Venus auf der Flucht
ITL3067-4,Die Schreck-Schraube
ITL2683-01,Fauler Lenz
ITL2835-1,Die Geburtsstunde des Rock ’n’ Roll
ITL3094-3,Dussel + Hilfe = Katastrophe
ITL2965-3,Mit viel Gefühl
ITL2852-5,Das Rundum-Sorgvoll-Paket
ITL3051-3,Der Lachomat
ITL2971-1,Das Geheimnis der Silberinsel
ITL3137-5,Ein Goof unter Ganoven
ITL2961-4,Töne für die Tonne
ITL3031-4,Süßes für den Saurier
IPM383-1,Voll verplant
ITL2578-6,Faulenzen für Anfänger
ITL3011-4,Auf Tour mit Fortuna
D2014-121,Garstiges Geflügel
ITL2958-01,In der Hitze der Stadt – Die Ruhe weg
ITL2731-4,Kein Interview ist auch keine Lösung
ITL3041-3,Das Buch der Bücher
ITL2773-4,"Pläne, Pech und Pannen"
IPM326-1,Verhexte Ferien
D2016-022,Das Geheimnis des Schlauen Buchs
ITL3010-1,Der Ohrwurm-Effekt
ITL3097-3,Der Tanz um den Regen
IPKC27-1,Superheld auf See
ITL3120-4,Gundels heimlicher Verehrer
ITL2997-2,Die Hüterin der Herzen
ITL2854-3,Ein sauberer Fischzug
ITL3019-1,Ignoto (Agent DoppelDuck 47)
ITL2889-3,Eine voll verfressene Verfolgung
ITL3012-5,Duck´scher Geheimdienst - Operation Urlaub
IPM405-1,Das Müsli-Diplom
ITL2626-4,Einfach abhängen
D2015-305,Auf Goldkurs
ITL3020-1,Ein Kieks kommt selten allein
ITL2454-3,Blick in die Vergangenheit
ITL2772-2,Am Anfang war die Hängematte
ITL3109-01,Normal sein kann jeder - Perfekt besetzt
ITL2983-1,Allein unter Frauen
ITL2782-3,Ärger an der Angel
ITL3125-02,"Ein Genie, 1.000 Ideen! - Zu verlockend"
IPKC46-1,Genius gegen Genie
ITL3104-5,Der Geospürhund
ITL3118-3,Pluto im Park
ITL2965-1P,Die Pickquackier
ITL350-B,Unter Fischen
D2014-103,Persönlichkeit statt Prominenz
ITL2844-02,Kindsköpfe
ITL3141-2,Ein Geschenk in letzter Minute
ITL2429-3,Melonen aus dem Meer
ITL2876-3,Klatsch und Tratsch mit Daisy & Gitta
ITL3141-5,Im Mahn-Wahn
ITL2841-4,DuTube-Duck
ITL3139-3,Eine Tante zu viel
ITL2918-5,Achtung: Schiffbruch
ITL3015-3,Ohne Punkt und Komma
ITL2880-4,Glücklos glücklich
ITL2864-2,Die Kunst der Verführung
ITL2838-5,Tolle Knolle
IPM248-1,Der Ritter von Duckburg
D2014-053,Auf zum Mars!
ITL3110-01,"Pleite, Pech und Pannen"
ITL2891-3,Einfälle gegen Abfälle
ITL2951-6,Glückliche Gefährten
ITL2984-5,Der tüchtige Talobert
IMI12-3,Die Ritterin und ihr Knappe
ITL2724-5,Ein Essen für zwei
ITL2944-01,Putzteufelswild
ITL2454-4,Eine Tarnung mit Tücken
ITL3134-6,Ritter Raumut
IPKC76-1,Schurke im Schlafanzug
ITL2896-4,Endlich reich?
ITL2371-1,Herr über das Wasser
D2014-131,Code Rot
ITL2589-4,Vertragslücke mit Tücke
ITL2722-01,Um die Ecke geparkt!
ITL3078-1,Hinter den Kulissen des Speichers
ITL3091-2,Liebesgrüße aus dem All
IPKC43-1,Ein Trio für Phantomias
ITL2741-5,Der gute alte Geldspeicher
ITL2895-5,Die Kosmetik-Kur
ITL2774-6,Fräulein Rührig am Ruder
ITL2609-6,Berufung Bodyguard
ITL3072-1,"Die Legende des ersten Phantomias, Teil 8: Die Maske des Fu Man Haptschu"
ITL3114-4,Klick ins Chaos
ITL3095-2,Die Stadtseilbahn
ITL3086-1P,Bis zum letzten Zwitscher
ITL2671-2,Zu hoch gestapelt
ITL2966-03,Einfach smart
ITL3075-4,Der Garderobot
ITL3049-2,Tücken der modernen Technik
ITL3081-3,APPsolut sinnvoll
ITL3100-2,Der fünfeinhalbte Geschmack
ITL2795-4,"Kino, Knusper und Krawall"
D2015-183,Funkstille
ITL3136-1,Das wird (m)ein Jahr
ITL2817-5,Das Zeitbeben
D2015-001,Grüner Glibber in Spukstadt
IPKC63-1,Phantomias gegen Phantomime: Wettstreit der Helden
ITL3101-5,Am Zweifel verzweifelt
ITL3054-1,Alles eine Frage der Philosophie
ITL3149-5,Die Maus ist raus
ITL3073-2,"Die Legende des ersten Phantomias, Teil 10: Der Schatz von Barkserville"
ITL3001-1P,Der Genuss des Großen Khan
D2016-256,Cool bleiben!
ITL3006-2,Micky und das mysteriöse Mikroloch
ITL3085-01,Die haben doch ein Rad ab!
ITL3138-2,Über sechs Ecken
D2015-196,Von Unkraut und Ungeheuern
ITL3024-2,"Eimal vollpflanzen, bitte!"
ITL3055-2,Nur mal kurz die Welt retten
ITL3136-6,Der magische Gumburumbu
ITL2629-5,Der Goldene Dietrich
ITL3133-2,Ein Hirte und keine Hochzeit
ITL3094-1P,Die Schatzinsel
ITL3103-01,Zuckerbrot und Peitsche
IPK26-3,Das Ende der Legende?
ITL2239-4,Unglück im Glück
ITL3084-01,Einfach irre!
ITL2988-2,Runder wohnen
ITL2610-3,Panzerknacker 2.0
ITL2332-2,Die Tante gibt den Takt vor
D2015-106,Der Angstschür
ITL3149-1,Die Spur der Saphire
ITL3041-1,Der mysteriöse Puppenmeister
ITL2574-03,König des Chaos – Kopflos
ITL2526-7,Von den Panzerknackern empfohlen
ITL2774-2,Nummer eins auf der Liste
ITL3041-4,"O Brüder, wo seid ihr?"
IM59-2,Ein beharrlicher Verehrer
D2016-001,"Detektive, Bohnen und Gespenster"
ITL2666-6,Betrügerei im Doppelpack
D2014-187,Der Neue
ITL3153-1P,Vereinte Kräfte
ITL3110-5,Krimidinner
ITL3173-4,Die Hexe und der Butler
ITL3044-5,Mannzipation
